track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label
Media-105820	204	101.86	0.6311	166.50	0.0243	68.50	0.3818	101.69	0.9519	101.14	0.9935	89.00	0.0785	178.73	0.7212	16.09	7.36	0.0000	5.63	4.66	0	0	31.79	234	0.0316	0.0694	0.3186	0.0506	0.3519	0.2593	0.7593	0.4383	0.5269	0.0667	0.7570	0.4155	0.4678	0.0687	0.7082	0.7210	2
Media-105911	204	100.06	0.4194	157.75	0.0275	102.50	0.3891	101.29	0.8853	103.52	0.9329	103.00	0.0851	190.28	0.5600	14.46	7.99	0.0000	5.91	5.47	0	0	31.79	254	0.0516	0.0516	0.0774	0.0989	0.5741	0.4074	0.5701	0.5563	0.5651	0.5573	0.5751	0.4482	0.4229	0.0277	0.6403	0.7273	2
Media-105912	204	102.91	0.4895	103.25	0.0295	69.00	0.3634	68.33	0.6204	101.37	0.9857	64.00	0.0743	149.31	0.6563	17.36	7.74	0.0000	5.69	4.15	0	0	31.79	246	0.0327	0.0198	0.1278	0.0475	0.3455	0.4286	0.5091	0.4024	0.3550	0.5564	0.5147	0.5054	0.3796	0.0816	0.6082	0.7755	2
Media-105913	204	102.51	0.5955	187.56	0.0159	68.50	0.3914	101.82	0.9406	101.15	0.9823	102.00	0.1349	129.70	0.7144	17.61	7.39	0.0000	5.63	4.25	0	0	31.79	235	0.0238	0.0587	0.4825	0.1602	0.0545	0.5714	0.7156	0.4479	0.2041	0.5899	0.5224	0.4441	0.4017	0.0556	0.5085	0.7735	2
Media-105914	200	196.58	0.5718	187.21	0.0256	196.50	0.4448	195.64	0.3239	193.98	0.4083	99.50	0.1339	196.25	0.7543	15.36	8.27	0.0000	5.66	4.59	0	0	31.79	263	0.2168	0.0808	0.0541	0.0808	0.5619	0.6038	0.4880	0.4984	0.6430	0.5662	0.5446	0.5145	0.6832	0.3435	0.7519	0.8397	0
Albums-AnaBelen_Veneo-13	135	133.21	0.5125	187.21	0.0247	67.00	0.3986	134.21	0.4645	87.77	0.5498	66.50	0.0843	85.39	0.6315	14.44	7.92	0.0000	6.72	5.23	0	0	30.05	238	0.0658	0.0484	0.2796	0.0456	0.1791	0.7353	0.5672	0.4378	0.3531	0.5362	0.6736	0.5182	0.5823	0.2278	0.8059	0.6245	0
Albums-GloriaEstefan_MiTierra-04	122	119.33	0.7018	130.25	0.0210	119.00	0.4531	116.92	1.0000	119.70	0.7297	119.50	0.1393	76.25	0.6757	16.89	9.08	0.0000	6.64	5.63	0	0	30.72	279	0.0391	0.0458	0.1720	0.0973	0.5323	0.4839	0.7398	0.5815	0.4954	0.2998	0.8326	0.5474	0.4353	0.0935	0.7626	0.7662	0
Albums-GloriaEstefan_MiTierra-06	120	88.97	0.4050	150.10	0.0273	89.00	0.3883	67.00	0.4922	134.03	0.7141	131.50	0.0792	181.41	0.5578	15.40	8.63	0.0000	7.39	5.73	0	0	30.72	265	0.0536	0.0252	0.0087	0.0764	0.5652	0.4783	0.4239	0.5620	0.5761	0.4232	0.3697	0.7480	0.3409	0.0000	0.6667	0.7614	-1
Albums-I_Like_It2-09	130	128.4	0.4834	130.26	0.0329	128.00	0.4104	131.66	0.5769	130.26	0.6887	128.00	0.1090	64.45	0.7047	16.05	7.33	0.0000	6.00	5.25	0	0	29.35	215	0.0409	0.0343	0.5283	0.0806	0.2381	0.1562	0.9603	0.4815	0.2647	0.3382	0.7677	0.5851	0.6168	0.3224	0.8458	0.5794	0
Albums-Latino_Latino-05	115	111.58	0.6176	111.00	0.0261	74.00	0.4720	111.33	0.9896	112.05	1.0000	111.00	0.1389	80.69	0.6048	14.31	8.37	0.0000	6.71	5.27	0	0	30.72	257	0.0497	0.0244	0.2463	0.0718	0.4138	0.6897	0.7565	0.5349	0.3242	0.6650	0.6704	0.6639	0.4531	0.0781	0.7109	0.6875	0
Albums-Latino_Latino-09	141	140.25	0.5316	142.75	0.0338	94.50	0.3650	139.04	0.6300	70.72	0.6543	139.50	0.0822	70.42	0.7361	15.52	7.62	0.0000	6.05	5.53	0	0	30.72	234	0.0794	0.0304	0.3741	0.0722	0.2639	0.3611	0.6667	0.4352	0.2208	0.4483	0.5965	0.3784	0.6223	0.3391	0.7940	0.6052	0
Albums-Latino_Latino-10	115	112.71	0.5449	115.25	0.0201	74.00	0.4515	110.44	0.9586	110.75	0.9410	111.00	0.1608	82.24	0.6534	18.01	7.36	0.0000	5.89	4.92	0	0	30.72	226	0.0226	0.0539	0.2892	0.0376	0.5690	0.3448	0.6207	0.3966	0.6072	0.2235	0.8037	0.5971	0.5422	0.1644	0.7156	0.6222	0
Albums-AnaBelen_Veneo-01	100	195.21	0.4060	176.25	0.0270	193.00	0.2606	98.09	0.4919	99.94	0.9443	97.00	0.0845	196.46	0.6435	14.06	8.36	0.0000	6.67	5.47	0	0	30.14	252	0.1657	0.0233	0.2791	0.0846	0.7778	0.5400	0.6497	0.4881	0.8430	0.2769	0.6201	0.7282	0.7450	0.4303	0.8048	0.7610	1
Albums-AnaBelen_Veneo-03	122	120.79	0.5161	124.65	0.0158	151.00	0.3078	119.07	0.7507	119.66	0.7538	193.50	0.0660	71.96	0.6772	15.48	8.92	0.0000	7.09	5.69	0	0	30.05	268	0.0138	0.0253	0.0287	0.0201	0.4426	0.5806	0.5537	0.4945	0.6290	0.5917	0.3857	0.4609	0.5169	0.0974	0.7865	0.7154	0
Albums-AnaBelen_Veneo-15	122	119.9	0.5023	120.00	0.0253	60.50	0.3498	120.31	0.6709	121.13	0.8535	121.50	0.0650	149.98	0.5499	15.64	8.32	0.0000	6.46	5.42	0	0	30.05	250	0.0323	0.0455	0.2121	0.0582	0.3115	0.3871	0.9091	0.5414	0.5067	0.3798	0.8400	0.7198	0.5542	0.1004	0.7791	0.6586	0
Albums-Cafe_Paradiso-09	84	167.68	0.5715	187.20	0.0327	84.00	0.4802	165.62	0.5795	180.31	0.8989	168.00	0.1243	85.61	0.6712	16.64	8.82	0.0000	6.50	5.84	0	0	30.14	266	0.0073	0.0263	0.2897	0.2071	0.4824	0.6047	0.7396	0.6285	0.3928	0.4304	0.6040	0.6017	0.7736	0.2943	0.7434	0.7170	1
Albums-Cafe_Paradiso-10	96	189.74	0.5037	193.50	0.0211	98.00	0.3143	186.91	0.7178	63.90	0.9757	190.50	0.0678	189.60	0.6708	11.56	7.90	0.0000	6.67	5.08	0	0	30.14	238	0.0797	0.0560	0.0582	0.0236	0.4375	0.4583	0.4817	0.4371	0.3511	0.4495	0.4516	0.4951	0.6624	0.5190	0.7468	0.6835	1
Albums-Cafe_Paradiso-11	96	63.86	0.7241	193.49	0.0467	77.00	0.4544	63.82	0.9745	63.82	0.9801	191.00	0.2454	189.61	0.8336	16.33	7.60	0.0000	6.44	5.18	0	0	30.14	229	0.0371	0.0133	0.0506	0.0604	0.1212	0.9412	0.6769	0.9897	0.4630	0.9500	0.6344	0.9856	0.0526	0.0000	0.6579	0.7807	-1
Albums-Cafe_Paradiso-12	96	118.61	0.4393	187.60	0.0385	120.50	0.3791	63.64	0.8908	63.84	0.9492	96.50	0.0990	194.29	0.7673	14.99	8.06	0.0000	6.24	5.34	0	0	30.14	243	0.0332	0.0532	0.0182	0.0964	0.5333	0.6667	0.4250	0.5307	0.3877	0.3698	0.6139	0.4317	0.5661	0.0579	0.6364	0.8140	-1
Albums-Fire-03	108	96.67	0.5573	187.61	0.0291	96.50	0.5596	96.86	0.5679	193.96	0.9621	96.50	0.1618	193.28	0.8175	16.36	8.53	0.0000	7.10	5.86	0	0	30.72	262	0.0945	0.0997	0.0200	0.0440	0.3600	0.9200	0.2828	0.5772	0.5515	0.4047	0.5588	0.8715	0.4598	0.0230	0.7816	0.6858	-1
Albums-Fire-10	100	199.04	0.5455	199.73	0.0624	200.00	0.3831	100.55	0.5734	200.00	0.6545	199.50	0.0848	199.22	0.7474	14.03	8.20	0.0000	6.97	5.01	0	0	30.72	252	0.1006	0.0502	0.1410	0.0638	0.5882	0.4314	0.5637	0.4771	0.8140	0.6230	0.4516	0.6126	0.7410	0.4422	0.7410	0.7530	1
Albums-GloriaEstefan_MiTierra-01	88	171.79	0.6572	157.75	0.0293	171.00	0.4005	85.71	0.6741	170.67	0.5504	86.00	0.0870	64.41	0.5691	13.53	8.43	0.0000	6.61	5.57	0	0	30.72	259	0.1279	0.0562	0.2867	0.2077	0.7614	0.5682	0.6420	0.5492	0.7895	0.3413	0.6060	0.5891	0.6822	0.2829	0.7558	0.7481	1
Albums-GloriaEstefan_MiTierra-08	120	179.34	0.4777	176.25	0.0391	90.00	0.5779	175.58	0.4430	175.33	0.4499	89.00	0.1566	174.50	0.6904	18.83	7.65	0.0000	6.41	5.01	0	0	30.72	235	0.1387	0.0564	0.1968	0.1283	0.6522	0.3913	0.5109	0.4674	0.8898	0.2752	0.7589	0.6585	0.6880	0.4231	0.7949	0.7222	-1
Albums-GloriaEstefan_MiTierra-11	120	88.04	0.4992	187.14	0.0318	87.00	0.4043	87.80	0.5505	89.94	0.7534	87.50	0.1259	175.53	0.6506	16.07	8.72	0.0000	7.19	5.70	0	0	30.72	268	0.0232	0.0197	0.0818	0.0130	0.1957	0.5652	0.6154	0.4926	0.4322	0.4370	0.7497	0.5643	0.2584	0.0075	0.7116	0.7266	-1
Albums-Latin_Jam-02	104	103.77	0.7421	103.25	0.0432	69.00	0.6204	103.19	1.0000	103.20	1.0000	103.00	0.2346	80.17	0.7183	13.64	5.47	0.0853	5.01	4.25	0	0	30.14	165	0.1079	0.1018	0.4183	0.0334	0.0566	0.2963	0.9905	0.2293	0.1174	0.0579	0.9699	0.0595	0.8110	0.3598	0.8720	0.3049	0
Albums-Latin_Jam-05	104	103.76	0.7154	103.25	0.0566	104.00	0.6214	103.17	1.0000	68.77	1.0000	104.00	0.2011	128.83	0.7342	12.81	7.90	0.0000	6.57	5.84	0	0	30.14	238	0.0403	0.0550	0.1452	0.0236	0.9245	0.2593	0.9619	0.5350	0.8514	0.3516	0.9075	0.6800	0.5781	0.0591	0.7890	0.5907	0
Albums-Latin_Jam-08	104	103.8	0.7737	111.00	0.0278	102.50	0.3988	102.63	1.0000	200.00	0.9688	103.50	0.1982	154.93	0.7701	12.44	8.23	0.0000	6.90	4.84	0	0	30.14	248	0.0082	0.0880	0.3450	0.1221	0.4151	0.9630	0.9810	0.5669	0.2109	0.3288	0.8558	0.7198	0.4494	0.1215	0.6842	0.6599	0
Albums-Latin_Jam-14	104	103.89	0.7328	111.00	0.0218	102.50	0.5438	102.65	1.0000	200.00	0.9602	103.50	0.2294	155.14	0.7845	12.82	7.80	0.0000	6.80	4.38	0	0	30.14	235	0.0208	0.1163	0.3622	0.0650	0.8302	0.4815	0.9619	0.4777	0.7802	0.1436	0.8248	0.7073	0.4744	0.1325	0.7137	0.5855	0
Albums-Latin_Jam2-07	104	103.75	0.6524	103.25	0.0443	69.00	0.5233	103.15	0.9972	103.08	1.0000	103.50	0.1793	79.59	0.5639	12.91	7.27	0.0000	6.40	5.51	0	0	30.14	219	0.0149	0.0760	0.1903	0.0353	0.1887	0.4815	0.9333	0.3503	0.5611	0.2276	0.8688	0.2696	0.6376	0.1101	0.8073	0.5183	0
Albums-Latin_Jam2-08	104	103.78	0.7305	103.25	0.0303	103.00	0.6046	103.16	0.9820	68.98	0.9998	103.50	0.2668	78.98	0.6024	16.04	5.96	0.0000	5.29	4.16	0	0	30.05	179	0.0460	0.1011	0.3931	0.0447	0.3462	0.3846	0.9904	0.4487	0.0477	0.0497	0.9722	0.8408	0.7135	0.3034	0.7978	0.4663	0
Albums-Latin_Jam2-09	104	103.77	0.6871	199.72	0.0223	69.00	0.4460	103.12	1.0000	103.10	1.0000	103.50	0.2002	88.28	0.4917	13.55	7.07	0.0000	6.14	4.78	0	0	30.14	213	0.0498	0.0424	0.3152	0.0379	0.2264	0.4815	0.9619	0.4777	0.2613	0.2141	0.8965	0.7629	0.6038	0.1509	0.7358	0.5472	0
Albums-Latin_Jam2-15	104	103.75	0.7026	103.25	0.0326	83.00	0.3637	103.20	1.0000	68.73	1.0000	102.50	0.1808	75.36	0.7400	14.04	6.67	0.0000	5.87	4.91	0	0	30.14	201	0.0654	0.1101	0.2588	0.0992	0.4906	0.9630	0.9905	0.3758	0.1234	0.7546	0.9546	0.1778	0.7100	0.1900	0.8550	0.4100	0
Albums-Latin_Jam3-07	104	104.09	0.7201	103.25	0.0626	105.00	0.4680	103.01	0.9741	106.09	1.0000	104.50	0.1723	181.05	0.6723	13.76	7.90	0.0000	6.70	5.04	0	0	30.14	238	0.0273	0.0593	0.1919	0.0476	0.5094	0.2593	0.9333	0.3567	0.4267	0.4845	0.8850	0.4846	0.5274	0.1055	0.7722	0.5992	0
Albums-Latin_Jam3-08	104	104.05	0.6973	187.22	0.0369	70.00	0.4325	102.98	1.0000	68.89	1.0000	105.50	0.0949	80.06	0.7409	11.76	8.19	0.0000	7.43	5.21	0	0	30.14	247	0.0768	0.0536	0.1836	0.0621	0.5094	0.6296	0.9714	0.3885	0.1731	0.2603	0.9116	0.1420	0.5122	0.0569	0.7683	0.6179	0
Albums-Latin_Jam3-09	104	104.05	0.6715	199.73	0.0317	70.00	0.5138	102.93	0.9678	68.74	0.9667	105.50	0.0984	79.32	0.6281	15.42	6.96	0.0000	5.99	5.49	0	0	30.05	209	0.0525	0.0235	0.1920	0.0819	0.1509	0.4815	0.9524	0.5159	0.3465	0.1594	0.9165	0.7802	0.6827	0.1106	0.8510	0.5337	0
Albums-Latin_Jam4-03	104	103.77	0.6750	103.24	0.0342	70.00	0.4496	103.17	0.9663	103.23	0.9654	105.50	0.1222	79.57	0.7271	13.72	6.44	0.0000	5.21	4.71	0	0	30.14	194	0.0512	0.0843	0.3445	0.0502	0.4528	0.9259	0.9714	0.2357	0.0542	0.6142	0.9452	0.0795	0.6995	0.2073	0.7617	0.4922	0
Albums-Latin_Jam4-08	104	103.73	0.6534	103.25	0.0347	68.50	0.4057	103.34	0.9990	70.12	1.0000	103.00	0.1733	79.43	0.6905	12.39	7.23	0.0000	5.97	5.18	0	0	30.14	218	0.1065	0.0685	0.2953	0.0885	0.1321	0.9259	0.9429	0.4140	0.1770	0.6529	0.9139	0.2757	0.5622	0.1751	0.7604	0.5714	0
Albums-Latin_Jam4-13	104	103.78	0.7181	187.21	0.0268	69.50	0.4940	103.25	0.9782	68.68	1.0000	105.00	0.1095	146.51	0.5849	12.65	8.33	0.0000	7.13	5.01	0	0	30.14	251	0.0626	0.0737	0.1794	0.0540	0.6415	0.9259	0.9714	0.5478	0.2334	0.7595	0.9259	0.6664	0.4720	0.0480	0.7640	0.6360	0
Albums-Latin_Jam5-03	104	103.77	0.8373	187.18	0.0287	60.50	0.3170	102.72	0.9778	200.00	0.8560	105.00	0.0928	155.15	0.5781	14.67	7.66	0.0000	6.20	4.84	0	0	30.14	231	0.0702	0.0583	0.2642	0.0545	0.2453	0.7037	0.8952	0.5287	0.1757	0.2914	0.9092	0.8112	0.5261	0.1174	0.7652	0.6478	0
Albums-Latin_Jam5-08	104	103.69	0.5781	199.75	0.0312	69.00	0.2309	103.01	0.9661	103.66	0.9798	103.00	0.1072	104.61	0.6335	14.15	7.63	0.0000	6.60	5.48	0	0	29.38	224	0.0926	0.0829	0.1914	0.0116	0.2941	0.4615	0.9608	0.3007	0.2224	0.3155	0.9140	0.1785	0.5650	0.1031	0.7982	0.5740	0
Albums-Latin_Jam5-12	104	103.83	0.7527	176.25	0.0265	83.00	0.2815	103.35	1.0000	103.28	0.9903	102.50	0.1132	155.44	0.6753	13.98	7.79	0.0000	6.89	4.96	0	0	30.05	234	0.0193	0.0855	0.2245	0.0290	0.1538	0.2692	0.9904	0.5000	0.3330	0.3704	0.9106	0.6319	0.5365	0.0687	0.7811	0.6266	0
Albums-Macumba-09	96	192.02	0.6686	193.50	0.0464	192.50	0.5272	63.67	0.8760	63.78	0.9772	192.00	0.1717	191.83	0.8617	13.21	7.55	0.0000	6.81	5.51	0	0	29.95	226	0.1064	0.0539	0.6080	0.3276	0.9688	0.1458	0.8125	0.5312	0.8751	0.3243	0.7160	0.8115	0.7911	0.5467	0.7511	0.6933	1
Albums-Macumba-10	96	191.91	0.5200	187.20	0.0326	189.50	0.3032	195.54	0.5372	63.73	0.9862	191.50	0.1038	189.09	0.7913	11.99	8.24	0.0000	6.55	5.45	0	0	30.09	248	0.1722	0.0346	0.4978	0.1976	0.8763	0.6939	0.8083	0.5190	0.8176	0.2375	0.7103	0.6991	0.7328	0.4453	0.8057	0.6842	1
Albums-Macumba-11	100	199.95	0.5865	199.74	0.0466	200.00	0.5061	99.94	0.5051	200.00	0.7904	200.00	0.1143	199.22	0.8557	14.03	7.84	0.0000	6.21	5.18	0	0	30.09	236	0.2620	0.0474	0.4720	0.2152	0.9505	0.3922	0.7065	0.4817	0.8587	0.3701	0.7517	0.7469	0.7234	0.4553	0.8170	0.7532	1
Albums-Macumba-12	100	199.93	0.6824	187.23	0.0476	199.00	0.4111	200.00	0.4013	99.74	0.5531	100.00	0.1287	199.22	0.7924	12.28	7.21	0.0000	6.45	4.62	0	0	30.09	217	0.1901	0.0347	0.5066	0.2936	0.9307	0.9216	0.7264	0.4983	0.8544	0.7465	0.6697	0.7281	0.8102	0.5556	0.7824	0.6806	1
Albums-Pais_Tropical-09	100	199.45	0.6183	199.74	0.0386	66.00	0.4586	100.21	0.6176	66.80	1.0000	199.00	0.1181	199.22	0.8223	14.36	7.46	0.0000	5.91	4.98	0	0	30.14	225	0.1892	0.0804	0.5592	0.2252	0.9505	0.1569	0.7910	0.4684	0.8913	0.3469	0.7025	0.7691	0.7679	0.5491	0.8036	0.6786	1
Albums-Pais_Tropical-10	100	99.76	0.4648	199.74	0.0480	99.50	0.4429	99.88	0.5670	66.57	1.0000	100.00	0.1278	149.05	0.7562	12.70	8.33	0.0000	6.97	5.01	0	0	30.14	251	0.0494	0.0821	0.1947	0.0234	0.8039	0.9231	0.9703	0.4437	0.7841	0.8298	0.9063	0.7238	0.4080	0.0560	0.7720	0.6920	0
Albums-Pais_Tropical-11	100	199.52	0.5328	187.24	0.0291	198.50	0.3916	192.66	0.5266	66.66	1.0000	99.50	0.1313	199.22	0.8154	13.25	9.09	0.0000	7.13	5.24	0	0	30.14	274	0.1555	0.0641	0.5123	0.1566	0.9604	0.2941	0.8159	0.5349	0.8366	0.3129	0.6995	0.7279	0.7106	0.3590	0.8168	0.7509	1
Albums-Pais_Tropical-12	100	99.74	0.4294	199.67	0.0303	99.00	0.3504	99.87	0.5277	99.59	0.5739	99.50	0.0851	199.22	0.7210	13.34	9.99	0.0000	7.07	6.14	0	0	30.14	301	0.0093	0.0428	0.1440	0.0451	0.3333	0.5385	0.9604	0.6159	0.5006	0.7475	0.7908	0.5982	0.2900	0.0200	0.7433	0.7900	0
Media-105611	104	104.03	0.7441	103.25	0.0378	104.50	0.6723	103.03	1.0000	70.11	1.0000	104.50	0.2183	154.75	0.8176	13.37	5.69	0.0000	5.29	3.81	0	0	31.79	181	0.1308	0.0721	0.4841	0.0326	0.1429	0.2143	0.9459	0.2410	0.0800	0.2581	0.8856	0.2134	0.6500	0.3111	0.7722	0.4667	0
Media-105612	104	104.03	0.7292	103.25	0.0280	69.50	0.5811	103.01	1.0000	102.96	1.0000	104.50	0.2424	155.04	0.7330	15.11	7.33	0.0000	5.79	4.22	0	0	31.79	233	0.0600	0.0683	0.3490	0.0437	0.3750	0.1786	0.9189	0.4940	0.2274	0.7122	0.9324	0.6442	0.4655	0.1293	0.6853	0.6379	0
Media-105613	104	103.97	0.7899	187.20	0.0249	103.00	0.5491	102.90	1.0000	68.73	0.9570	103.50	0.1907	74.76	0.6922	12.54	8.21	0.0000	6.35	4.78	0	0	31.79	261	0.0668	0.0580	0.2678	0.0538	0.7321	0.4286	0.9009	0.5482	0.5751	0.3622	0.8465	0.7002	0.4923	0.0769	0.7038	0.6731	0
Media-105614	104	104.04	0.6605	103.25	0.0251	104.00	0.5815	103.15	0.9874	68.75	0.9874	104.00	0.2069	80.21	0.7107	12.86	7.39	0.0000	6.13	4.75	0	0	31.79	235	0.0956	0.0604	0.2450	0.1086	0.3036	0.2500	0.9369	0.3554	0.2696	0.1093	0.8859	0.1983	0.5684	0.1111	0.7778	0.5769	0
Media-105615	104	103.99	0.6768	199.75	0.0319	105.00	0.4480	103.09	0.9967	102.17	0.9581	105.00	0.1108	128.34	0.6689	14.83	7.64	0.0000	6.07	5.29	0	0	31.79	243	0.0504	0.0715	0.2082	0.0784	0.5179	0.1071	0.8919	0.3795	0.2177	0.3100	0.8974	0.4420	0.5785	0.0785	0.7603	0.6157	0
Media-106009	88	176.03	0.8743	187.23	0.0375	175.00	0.5142	177.13	0.5828	171.00	0.7506	175.50	0.1555	175.64	0.8269	14.40	8.34	0.0000	6.80	5.06	0	0	31.79	265	0.0693	0.0024	0.4600	0.2798	0.3936	0.1489	0.8128	0.5786	0.7930	0.3362	0.8169	0.7582	0.7576	0.3182	0.7121	0.7727	1
Media-106010	92	184.38	0.4877	187.24	0.0568	61.00	0.3898	91.94	0.6115	62.08	0.9193	92.00	0.0906	66.60	0.7593	12.46	10.66	0.0000	7.55	5.69	0	0	31.79	339	0.0963	0.0361	0.1956	0.1119	0.8776	0.6327	0.7245	0.6361	0.6742	0.3333	0.5980	0.5468	0.7012	0.1864	0.8757	0.8491	1
Media-106011	96	187.6	0.2789	187.14	0.0343	64.00	0.4277	185.13	0.4426	185.96	0.7683	96.00	0.0978	193.92	0.4551	12.57	9.72	0.0000	6.73	6.10	0	0	31.79	309	0.0483	0.0300	0.0448	0.0289	0.5400	0.5800	0.4925	0.5217	0.5184	0.5321	0.4917	0.4907	0.6753	0.2857	0.7922	0.8409	1
Media-106012	100	199.82	0.7134	176.25	0.0265	200.00	0.4695	99.60	0.4888	200.00	0.6635	100.50	0.1481	199.22	0.7195	13.94	6.61	0.0000	5.54	4.34	0	0	31.79	210	0.2311	0.0083	0.5854	0.3117	0.9340	0.3208	0.6887	0.4686	0.9008	0.2209	0.7963	0.8318	0.7416	0.5407	0.6986	0.7512	1
Media-106110	96	95.9	0.3951	176.25	0.0426	97.00	0.4023	97.32	0.4041	192.34	0.8766	192.00	0.0782	71.30	0.5543	13.07	9.94	0.0000	6.92	5.76	0	0	31.79	316	0.0132	0.0239	0.1168	0.0209	0.3922	0.6923	0.8725	0.5229	0.4466	0.5721	0.7475	0.4174	0.2444	0.0127	0.7048	0.8127	0
Media-106111	100	99.91	0.4037	187.62	0.0321	67.00	0.3272	99.68	0.4728	193.80	0.7708	200.00	0.0949	140.72	0.5613	12.76	9.03	0.0000	6.61	5.69	0	0	31.79	287	0.0752	0.0686	0.1737	0.1164	0.4906	0.6296	0.9151	0.6289	0.3495	0.2573	0.7793	0.7417	0.3427	0.0245	0.6783	0.7378	0
Media-106112	100	200	0.6689	199.74	0.0265	197.50	0.3330	99.75	0.5798	192.04	0.8225	101.50	0.1180	199.22	0.7825	14.41	7.68	0.0000	6.51	4.75	0	0	31.79	244	0.1916	0.0224	0.5238	0.1524	0.9528	0.5283	0.7689	0.4560	0.8724	0.1718	0.7503	0.8182	0.7531	0.5473	0.8807	0.6255	1
Media-106113	100	199.73	0.6559	187.20	0.0186	198.50	0.4431	100.00	0.4520	200.00	0.7010	99.50	0.1232	199.22	0.7043	14.10	9.28	0.0000	6.51	5.47	0	0	31.79	295	0.0694	0.0127	0.2671	0.1875	0.8302	0.5094	0.6981	0.5723	0.9172	0.8514	0.7578	0.6913	0.7177	0.3299	0.8163	0.8197	1
Media-106119	84	167.99	0.7013	176.25	0.0553	169.00	0.5461	164.47	0.6011	165.50	0.9975	168.50	0.1506	166.07	0.7737	14.32	9.28	0.0000	7.20	5.29	0	0	31.79	295	0.0384	0.0209	0.4102	0.1397	0.3000	0.8000	0.8212	0.5746	0.4843	0.3193	0.7118	0.6966	0.7007	0.2721	0.7959	0.7653	1
Media-103511	100	100.12	0.5279	187.20	0.0271	66.50	0.5473	100.32	0.6533	66.93	1.0000	99.50	0.1513	98.98	0.7075	13.78	9.63	0.0000	7.64	4.40	0	0	31.79	306	0.0492	0.0929	0.1545	0.0966	0.3704	0.5185	0.8879	0.5563	0.3985	0.3288	0.7931	0.4995	0.3115	0.0131	0.6852	0.7967	0
Media-103512	100	99.97	0.7394	187.24	0.0348	66.00	0.3872	99.64	0.6265	195.89	0.5998	99.50	0.1787	199.22	0.7704	14.58	8.62	0.0000	5.54	5.10	0	0	31.79	274	0.0507	0.0832	0.2300	0.0814	0.8868	0.5185	0.8868	0.5157	0.7905	0.3995	0.8517	0.6334	0.3516	0.0549	0.6630	0.7326	0
Media-103513	100	100.09	0.5859	193.50	0.0225	99.00	0.4744	99.63	0.7386	66.67	0.9874	99.50	0.1832	199.22	0.8174	16.17	7.42	0.0000	5.85	4.81	0	0	31.79	236	0.0662	0.0738	0.2356	0.0722	0.4259	0.8519	0.9065	0.4000	0.4128	0.5451	0.8221	0.4114	0.5489	0.0766	0.7532	0.5745	0
Media-103514	104	104.1	0.7418	103.23	0.0366	104.50	0.5882	106.04	1.0000	200.00	0.8938	104.50	0.2349	154.44	0.6786	15.91	6.45	0.0000	5.63	3.68	0	0	31.79	205	0.0273	0.0938	0.3478	0.0399	0.1607	0.5714	0.9099	0.2952	0.1375	0.1368	0.9304	0.1541	0.5980	0.1765	0.7696	0.4951	0
Media-103608	100	198.2	0.5793	199.72	0.0245	198.00	0.4474	200.00	0.5018	100.54	0.5026	99.00	0.1423	199.22	0.6724	15.79	6.92	0.0000	5.88	4.78	0	0	31.79	220	0.1908	0.0732	0.6498	0.3079	0.9340	0.4528	0.7630	0.4525	0.8941	0.2376	0.7142	0.8587	0.8174	0.5753	0.8174	0.6667	1
Media-103609	100	99.86	0.5815	187.18	0.0334	67.00	0.5298	99.40	0.5350	66.84	0.9701	101.00	0.1683	199.22	0.7302	15.35	8.49	0.0000	7.02	4.28	0	0	31.79	270	0.0209	0.0460	0.2405	0.0240	0.5472	0.2222	0.9434	0.4528	0.3147	0.3250	0.8196	0.4806	0.3643	0.0335	0.6840	0.7100	0
Media-103610	104	104.86	0.7529	199.74	0.0397	105.00	0.5277	105.54	1.0000	69.64	1.0000	105.00	0.1746	132.28	0.7520	15.03	8.21	0.0000	6.39	4.81	0	0	31.79	261	0.0759	0.0742	0.2010	0.0506	0.2321	0.5714	0.9196	0.3892	0.4148	0.3897	0.7958	0.3401	0.4577	0.0615	0.7308	0.6615	0
Media-103615	76	150.72	0.7350	187.24	0.0309	149.00	0.6006	149.73	0.7138	149.86	0.8795	151.50	0.2141	153.22	0.7297	18.32	8.62	0.0000	6.07	5.06	0	0	31.79	274	0.0668	0.0181	0.3198	0.1700	0.6000	0.6500	0.7250	0.5833	0.3615	0.9140	0.7169	0.5934	0.6410	0.1978	0.7729	0.7729	1
Media-103616	80	80.19	0.6492	187.22	0.0315	79.50	0.5208	80.13	0.9262	79.91	1.0000	80.00	0.1611	61.52	0.7560	18.65	8.08	0.0000	6.17	4.75	0	0	31.79	257	0.0424	0.0116	0.0623	0.0224	0.4186	0.2727	0.7647	0.3906	0.4614	0.3813	0.8701	0.5531	0.2461	0.0078	0.6289	0.6602	0
