track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label	dataset	n_beats	bpm_librosa	best_shift	best_score	prominence	is_ternary_top	is_edm_phrase_top	sim_1	sim_2	sim_3	sim_4	sim_6	sim_8	sim_12	sim_16	sim_32
Albums-Commitments-10	164.0	164.94	0.3817	166.5	0.0382	161.0	0.436	163.21	0.5372	81.34	0.5725	161.0	0.1361	161.26	0.6575	15.01	7.68	0.0	6.58	5.05	0	0	30.72	236	0.0164	0.0094	0.083	0.0448	0.3412	0.3721	0.4911	0.4685	0.5765	0.631	0.5274	0.4114	0.7617	0.3489	0.8128	0.6936	0	BB	41	80.75	4	0.97444	0.00344	1	0	0.970314	0.972647	0.969929	0.97444	0.973261	0.973294	0.971687	0.968818	0.965381
Albums-Fire-07	176.0	175.59	0.5353	130.25	0.0253	174.0	0.2909	176.54	0.6485	175.06	0.7625	88.5	0.0898	176.32	0.7296	14.1	8.69	0.0	6.93	5.7	0	0	30.72	267	0.1438	0.0553	0.3377	0.3061	0.2333	0.4	0.7333	0.6185	0.3583	0.1773	0.6704	0.7692	0.6917	0.2632	0.7105	0.8459	0	BB	87	172.27	1	0.908128	0.055958	0	1	0.908128	0.861469	0.839275	0.852592	0.851748	0.900977	0.838331	0.871424	0.794793
Albums-Fire-12	180.0	179.66	0.7806	187.19	0.0294	60.0	0.496	89.38	0.4446	183.87	0.64	90.0	0.1514	178.29	0.8654	13.23	7.91	0.0	6.41	5.92	0	0	30.72	243	0.193	0.0343	0.3559	0.6041	0.1739	0.7826	0.6304	0.7029	0.3235	0.2456	0.8383	0.749	0.7066	0.3182	0.6983	0.876	0	BB	43	89.1	4	0.985927	0.034351	0	0	0.948235	0.948913	0.946301	0.985927	0.945051	0.979168	0.967528	0.956066	0.954239
Albums-Latin_Jam-11	176.0	175.66	0.7023	176.25	0.059	177.0	0.5024	177.24	0.5639	88.59	0.5632	175.5	0.1248	175.86	0.8824	14.11	7.23	0.0	5.71	4.21	0	0	30.14	218	0.2253	0.0698	0.3058	0.354	0.9213	0.4444	0.6271	0.5358	0.9134	0.2654	0.8503	0.8591	0.6728	0.3226	0.7189	0.7926	0	BB	43	89.1	4	0.973693	0.033072	0	0	0.944922	0.940926	0.940315	0.973693	0.938367	0.964717	0.946934	0.931908	0.892401
Albums-Latin_Jam-12	176.0	175.65	0.6936	176.25	0.0361	175.5	0.5188	88.82	0.7038	177.17	0.5665	88.5	0.1188	175.97	0.881	13.0	7.16	0.0	5.92	4.33	0	0	30.05	215	0.2726	0.0206	0.3544	0.5111	0.625	0.3636	0.5966	0.6061	0.8206	0.2091	0.8175	0.7605	0.6262	0.3084	0.5374	0.8879	0	BB	44	89.1	8	0.96098	0.005847	0	0	0.955395	0.960835	0.954112	0.954871	0.953087	0.96098	0.959348	0.956431	0.949132
Albums-Latin_Jam2-11	176.0	175.73	0.6308	187.14	0.0219	175.0	0.4907	88.71	0.8515	88.59	0.6239	88.5	0.1404	175.85	0.8485	13.81	7.03	0.0	5.81	4.54	0	0	30.14	212	0.216	0.1164	0.2936	0.2989	0.5955	0.1556	0.6384	0.5623	0.8089	0.1871	0.7739	0.8361	0.6872	0.3697	0.6066	0.7156	0	BB	41	89.1	16	0.962369	0.014132	0	1	0.950876	0.943092	0.945599	0.954739	0.938891	0.960743	0.957236	0.962369	0.936256
Albums-Latin_Jam2-12	176.0	175.75	0.6149	187.22	0.0536	178.0	0.2153	88.63	0.49	177.1	0.5373	175.0	0.0969	175.59	0.8326	13.2	9.29	0.0	7.66	6.0	0	0	30.14	280	0.0658	0.1102	0.598	0.1595	0.8539	0.9333	0.9548	0.5585	0.719	0.5225	0.7484	0.5566	0.681	0.3226	0.7778	0.681	0	BB	45	89.1	1	0.975398	0.007611	0	1	0.975398	0.969307	0.967881	0.970725	0.963572	0.967693	0.965381	0.970816	0.962636
Albums-Latin_Jam3-11	176.0	176.0	0.6101	176.25	0.0443	88.0	0.4786	88.4	0.7243	88.38	0.5412	176.5	0.102	175.61	0.6633	11.04	8.79	0.0	7.3	5.44	0	0	30.14	265	0.0572	0.1277	0.5589	0.2832	0.0449	0.7556	0.9209	0.6579	0.3701	0.5115	0.6733	0.6411	0.7008	0.2841	0.7008	0.7576	0	BB	39	89.1	1	0.954862	0.026242	0	0	0.954862	0.930259	0.926981	0.937026	0.921458	0.950121	0.92294	0.933045	0.822039
Albums-Latin_Jam3-12	176.0	176.11	0.6644	176.25	0.0587	174.0	0.2601	88.38	0.733	88.37	0.5265	175.0	0.0975	175.49	0.6806	13.32	7.9	0.0	6.24	5.97	0	0	30.14	238	0.0233	0.0313	0.6338	0.1478	0.1573	0.1556	0.9153	0.4737	0.2242	0.3156	0.7886	0.6515	0.7679	0.4726	0.7975	0.5738	0	BB	41	89.1	8	0.931777	0.040796	0	0	0.922886	0.895416	0.869222	0.890516	0.891447	0.931777	0.895509	0.888061	0.865809
Albums-Latin_Jam4-05	176.0	175.58	0.6119	176.25	0.026	175.5	0.404	176.95	0.5092	177.04	0.5204	88.0	0.1195	175.93	0.82	12.38	7.66	0.0	6.37	5.08	0	0	30.14	231	0.2987	0.1165	0.2705	0.5105	0.1573	0.9778	0.661	0.6528	0.3828	0.6358	0.6926	0.8088	0.6783	0.3435	0.7	0.8391	0	BB	45	89.1	32	0.924563	0.009999	0	1	0.922779	0.91316	0.904834	0.919307	0.903853	0.917887	0.908027	0.915969	0.924563
Albums-Latin_Jam4-10	176.0	175.55	0.6172	176.25	0.0937	88.0	0.499	88.49	0.5385	177.49	0.5401	176.0	0.1572	175.37	0.7756	9.91	7.3	0.0	6.7	5.94	0	0	30.14	220	0.0946	0.0555	0.7884	0.1725	0.3034	0.1778	0.9944	0.5094	0.2147	0.578	0.8404	0.6294	0.8493	0.6484	0.9041	0.3607	0	BB	77	172.27	4	0.976185	0.032551	0	1	0.938453	0.915349	0.93117	0.976185	0.909913	0.969687	0.961009	0.961906	0.948814
Albums-Latin_Jam5-04	176.0	175.57	0.6659	176.26	0.0345	174.0	0.4189	88.62	0.5319	177.23	0.5467	87.0	0.1444	175.64	0.8143	16.01	6.09	0.0	5.23	4.79	0	0	30.05	183	0.2997	0.1051	0.4831	0.6796	0.0114	1.0	0.625	0.5833	0.3825	0.8106	0.8868	0.9407	0.6868	0.533	0.5604	0.8187	0	BB	43	89.1	32	0.992725	0.076983	1	1	0.917284	0.906226	0.903251	0.917486	0.921186	0.909702	0.914199	0.939433	0.992725
Albums-Latin_Jam5-09	176.0	175.6	0.6384	176.25	0.0769	87.5	0.456	177.07	0.5487	177.11	0.5179	175.5	0.1898	175.61	0.8165	13.83	6.32	0.0	5.99	5.96	0	0	30.05	190	0.0908	0.015	0.9376	0.1996	0.0455	1.0	1.0	0.5985	0.0524	0.3373	0.9476	0.6016	0.9259	0.8836	0.963	0.1164	0	BB	89	172.27	4	0.961695	0.018281	0	0	0.954334	0.9487	0.940949	0.961695	0.941487	0.946109	0.943972	0.942857	0.931688
Albums-Macumba-14	172.0	173.65	0.5113	176.25	0.0345	88.0	0.235	85.78	0.639	171.04	0.5253	128.5	0.0644	173.13	0.8157	14.09	7.74	0.1056	6.15	5.52	0	0	30.09	233	0.1039	0.1091	0.0673	0.0925	0.4659	0.5909	0.4686	0.458	0.5681	0.5224	0.5268	0.4864	0.6336	0.319	0.681	0.8276	0	BB	41	86.13	8	0.960717	0.009073	0	0	0.95935	0.960253	0.948704	0.950269	0.95302	0.960717	0.945061	0.954704	0.936906
Albums-Macumba-15	176.0	175.82	0.6407	176.25	0.0252	70.0	0.3327	88.38	0.5179	88.31	0.7102	87.5	0.1078	175.58	0.7845	13.86	7.18	0.0	6.35	5.18	0	0	30.09	216	0.2901	0.0806	0.3742	0.5271	0.1236	0.8444	0.6045	0.6075	0.3493	0.6389	0.7158	0.8919	0.6372	0.3767	0.5814	0.8744	0	BB	42	89.1	16	0.933176	0.027148	1	1	0.903139	0.904875	0.906702	0.905354	0.920972	0.919106	0.89947	0.933176	0.930266
Albums-Macumba-16	168.0	168.22	0.6112	142.75	0.0221	167.5	0.527	164.47	0.6009	164.57	1.0	167.5	0.1619	166.13	0.7873	16.59	6.75	0.0	5.85	5.02	0	0	30.09	203	0.243	0.1044	0.4266	0.4436	0.1647	0.3721	0.6272	0.5787	0.7669	0.8986	0.823	0.8788	0.6386	0.401	0.5149	0.8564	0	BB	31	83.35	2	0.988003	0.013632	1	0	0.974371	0.988003	0.972009	0.985626	0.981136	0.979096	0.973015	0.967803	0.0
Albums-Pais_Tropical-13	168.0	167.63	0.6461	166.5	0.0425	170.5	0.2819	165.84	0.5389	82.94	0.6032	167.5	0.1227	166.34	0.8577	15.09	6.6	0.0	5.71	4.58	0	0	30.14	199	0.2782	0.0806	0.3651	0.6386	0.0471	0.8605	0.5917	0.6364	0.3838	0.7818	0.831	0.8806	0.6616	0.4192	0.5	0.8384	0	BB	42	83.35	16	0.958538	0.027692	0	1	0.951474	0.939502	0.939148	0.9344	0.921088	0.918142	0.927292	0.958538	0.926114
Albums-Pais_Tropical-14	168.0	167.63	0.5922	176.25	0.0339	82.5	0.315	82.94	0.5557	165.99	0.5773	168.0	0.1175	166.64	0.8378	14.63	8.16	0.0	7.27	6.0	0	0	30.14	246	0.1225	0.0613	0.5845	0.2502	0.2471	0.9767	0.9467	0.5652	0.4819	0.7113	0.8195	0.6349	0.7837	0.4163	0.7878	0.6245	0	BB	42	83.35	1	0.961931	0.016674	0	0	0.961931	0.954214	0.948727	0.942401	0.93888	0.948113	0.949918	0.933759	0.920399
Albums-Pais_Tropical-15	172.0	172.16	0.6285	171.25	0.0263	173.5	0.448	85.64	0.543	85.63	0.7252	171.5	0.1255	173.81	0.8445	13.99	6.0	0.0	5.27	4.28	0	0	30.14	181	0.2914	0.1388	0.2529	0.2274	0.4253	0.3864	0.4971	0.4308	0.7905	0.6863	0.6602	0.7183	0.5889	0.4722	0.4944	0.8778	0	BB	43	86.13	16	0.957398	0.011959	0	1	0.956286	0.95615	0.944133	0.935543	0.935214	0.946745	0.948744	0.957398	0.920623
Albums-Pais_Tropical-16	172.0	171.48	0.6634	171.25	0.0303	86.0	0.5175	171.3	0.4994	85.65	0.9844	86.5	0.1462	84.48	0.8506	16.24	7.22	0.0	6.66	5.86	0	0	30.05	217	0.3006	0.0141	0.4387	0.4733	0.1744	0.4651	0.6744	0.6047	0.6567	0.3197	0.6668	0.4713	0.6204	0.4398	0.537	0.7685	0	BB	86	172.27	1	0.98574	0.006113	0	0	0.98574	0.982263	0.978551	0.980629	0.978625	0.981324	0.975917	0.978162	0.981059
Media-103515	160.0	80.1	0.5818	187.18	0.0174	81.0	0.455	79.85	0.5673	79.64	0.6086	160.5	0.1212	161.95	0.7985	14.15	6.8	0.0	5.0	3.93	0	0	31.79	216	0.1575	0.0306	0.2292	0.0561	0.6047	0.0909	0.1647	0.2734	0.8322	0.2711	0.7679	0.2725	0.2837	0.0186	0.6558	0.7302	2	BB	41	80.75	8	0.963373	0.012445	0	0	0.950379	0.947962	0.950054	0.962634	0.947342	0.963373	0.961942	0.954328	0.951477
Media-103516	168.0	165.96	0.6884	149.66	0.0187	66.0	0.407	83.45	0.461	83.72	0.5068	82.0	0.1396	168.44	0.7317	16.12	6.67	0.0465	5.25	4.56	0	0	31.79	212	0.2159	0.037	0.2625	0.2854	0.2159	0.6136	0.5341	0.5	0.6621	0.7377	0.7513	0.8391	0.6256	0.346	0.6919	0.8104	0	BB	43	83.35	12	0.921644	0.006937	0	0	0.920908	0.917174	0.907719	0.919366	0.911493	0.916384	0.921644	0.913028	0.883802
Media-103517	176.0	175.89	0.6828	181.74	0.0203	63.5	0.2434	88.35	0.4851	177.72	0.5447	87.0	0.1005	175.3	0.8324	16.46	6.67	0.0	4.62	4.28	0	0	31.79	212	0.2858	0.1272	0.2066	0.3439	0.3298	0.6596	0.4973	0.5107	0.6677	0.4401	0.776	0.7042	0.6445	0.3412	0.6303	0.8531	0	BB	43	89.1	1	0.985506	0.006836	0	1	0.985506	0.978801	0.978539	0.977426	0.980807	0.981421	0.97775	0.980995	0.965087
Media-103611	172.0	168.43	0.7241	171.25	0.028	85.0	0.6918	84.34	0.6409	164.56	0.6554	169.0	0.2236	170.08	0.8045	17.66	6.32	0.0	5.16	5.0	0	0	31.79	201	0.2423	0.0374	0.2338	0.2559	0.3667	0.5111	0.4749	0.459	0.2787	0.8286	0.731	0.9108	0.615	0.405	0.44	0.865	0	BB	41	83.35	1	0.962753	0.031384	0	0	0.962753	0.938985	0.936796	0.934978	0.92776	0.941695	0.904949	0.911242	0.920568
Media-103612	176.0	175.67	0.5703	187.19	0.0288	88.5	0.3661	169.28	0.4995	170.32	0.6076	88.5	0.0632	176.16	0.7446	13.37	8.75	0.0	6.26	5.13	0	0	31.79	278	0.2218	0.0299	0.2101	0.1884	0.4362	0.2979	0.631	0.5536	0.5701	0.3467	0.4859	0.5884	0.6606	0.2491	0.7545	0.8412	0	BB	86	172.27	16	0.923392	0.040469	0	1	0.918256	0.881249	0.858138	0.869881	0.884597	0.913683	0.857199	0.923392	0.89856
Media-103613	176.0	174.21	0.6654	176.25	0.0218	87.5	0.6344	86.81	0.6997	178.23	0.6708	87.5	0.1367	172.04	0.7323	17.31	7.05	0.0	5.73	5.03	0	0	31.79	224	0.2241	0.0819	0.3203	0.4159	0.172	0.3617	0.5676	0.5379	0.454	0.1463	0.6759	0.8077	0.6771	0.3318	0.6951	0.8744	0	BB	77	172.27	1	0.966145	0.036677	0	1	0.966145	0.954454	0.937419	0.921517	0.893957	0.868027	0.916906	0.963465	0.943496
Media-103614	172.0	173.65	0.5328	176.25	0.0517	85.0	0.58	85.46	0.6816	116.33	0.8805	171.5	0.2248	84.65	0.7	15.6	6.54	0.0	5.69	5.69	0	0	31.79	208	0.0381	0.039	0.1724	0.0475	0.4022	0.3696	0.4728	0.3804	0.5267	0.4211	0.4742	0.4829	0.8792	0.6957	0.9372	0.3092	0	BB	43	86.13	4	0.951607	0.037618	0	0	0.935444	0.897232	0.917477	0.951607	0.900812	0.934297	0.926966	0.9105	0.853007
Media-103619	136.0	133.31	0.542	187.18	0.0394	135.5	0.4448	66.77	0.5493	133.54	0.7517	200.0	0.2172	135.39	0.783	19.03	7.33	0.0	5.91	5.32	0	0	31.79	233	0.1824	0.0101	0.135	0.2711	0.3803	0.3333	0.4577	0.566	0.2512	0.8497	0.7127	0.7004	0.5991	0.1164	0.6336	0.7759	0	BB	66	136.0	4	0.922888	0.027801	0	0	0.916639	0.897266	0.892908	0.922888	0.885812	0.902549	0.883778	0.876801	0.897308
Media-103713	176.0	176.02	0.6976	187.61	0.0259	89.0	0.3068	184.44	0.6827	184.14	0.7592	89.0	0.0954	175.85	0.8369	13.74	7.05	0.0	6.07	4.66	0	0	31.79	224	0.2414	0.0978	0.3364	0.3384	0.3085	0.2979	0.6471	0.5429	0.5352	0.1031	0.7376	0.8101	0.7309	0.3408	0.6457	0.861	0	BB	43	89.1	1	0.969821	0.006098	0	1	0.969821	0.96362	0.962821	0.96787	0.959462	0.965152	0.963826	0.966142	0.960509
Media-103714	176.0	176.03	0.6406	150.08	0.0302	176.0	0.4143	88.43	0.5455	88.55	0.5604	175.5	0.1095	87.34	0.8161	14.08	9.0	0.0	7.14	5.79	0	0	31.79	286	0.208	0.07	0.3701	0.5028	0.2553	0.2128	0.8075	0.7214	0.3564	0.4141	0.7039	0.7154	0.6632	0.2246	0.7474	0.8877	0	BB	46	89.1	4	0.965413	0.032779	0	1	0.952083	0.926129	0.943366	0.965413	0.90797	0.939139	0.914126	0.897698	0.949607
Media-103718	124.0	124.77	0.7462	199.75	0.0308	83.0	0.4123	125.12	0.4661	62.58	0.4811	62.0	0.1353	126.74	0.8103	15.94	6.7	0.0	5.44	4.44	0	0	31.79	213	0.1614	0.0287	0.2361	0.5091	0.7463	0.0882	0.4286	0.6633	0.4884	0.3048	0.6629	0.7215	0.6274	0.0896	0.6132	0.7594	0	BB	63	123.05	4	0.955437	0.011891	0	0	0.953283	0.936994	0.946965	0.955437	0.940046	0.947785	0.94608	0.941012	0.922708
Media-103719	136.0	136.39	0.6935	199.72	0.0221	134.5	0.6626	67.05	0.5249	136.5	0.5102	67.5	0.2088	134.35	0.8173	15.03	6.86	0.0	5.66	4.84	0	0	31.79	218	0.137	0.0684	0.2199	0.3042	0.4247	0.3243	0.5034	0.553	0.3688	0.8304	0.8928	0.7227	0.659	0.1429	0.4516	0.8802	0	BB	63	136.0	1	0.924378	0.037364	0	0	0.924378	0.906627	0.889775	0.89868	0.872726	0.851271	0.86796	0.886313	0.887714
Media-103813	172.0	172.55	0.6386	171.25	0.0213	86.0	0.6208	85.24	0.5957	85.31	0.6194	86.5	0.1799	173.56	0.852	15.81	6.29	0.0	4.4	4.22	0	0	31.79	200	0.3448	0.191	0.2574	0.1202	0.4783	0.5217	0.5137	0.4182	0.767	0.6296	0.7008	0.6165	0.5829	0.4121	0.6683	0.8492	0	BB	44	86.13	3	0.946759	0.003329	1	0	0.946365	0.945879	0.946759	0.938712	0.937499	0.945038	0.941822	0.945538	0.934039
Media-103814	172.0	172.18	0.6785	176.25	0.0241	65.5	0.2302	171.95	0.6903	171.12	0.6053	85.5	0.1048	173.81	0.7535	15.21	7.05	0.0	5.47	4.91	0	0	31.79	224	0.2488	0.1206	0.325	0.369	0.163	0.7391	0.5738	0.5511	0.7907	0.768	0.5955	0.7287	0.6502	0.3004	0.6368	0.8386	0	BB	45	86.13	32	0.962153	0.018659	0	1	0.941445	0.940497	0.932228	0.956305	0.933893	0.951188	0.951542	0.945541	0.962153
Media-103819	132.0	65.88	0.5969	187.16	0.0213	198.0	0.4626	65.98	0.6669	134.41	0.6116	198.0	0.1801	63.17	0.8108	13.54	7.14	0.0	5.57	4.81	0	0	31.79	227	0.0102	0.063	0.1391	0.0348	0.9429	0.9444	0.6143	0.1333	0.9108	0.9107	0.305	0.2819	0.1195	0.0	0.6504	0.7522	2	BB	33	66.26	8	0.976268	0.024265	0	1	0.863617	0.949667	0.867891	0.9713	0.95434	0.976268	0.966451	0.970096	0.884596
Media-103917	124.0	124.33	0.6248	187.21	0.099	122.0	0.4309	125.64	0.4849	125.55	0.5533	186.0	0.2021	122.33	0.8471	15.69	7.61	0.0	5.91	6.23	0	0	31.79	242	0.0635	0.0229	0.0555	0.8312	0.1061	0.9394	0.4697	0.9293	0.0717	0.6505	0.8787	0.8811	0.751	0.0041	0.4979	0.8963	0	BB	56	123.05	1	0.967423	0.054301	0	1	0.967423	0.94091	0.923876	0.910456	0.901488	0.903165	0.892118	0.943985	0.915789
Media-103918	144.0	142.82	0.6337	187.21	0.0153	143.0	0.6168	141.59	0.5521	142.18	0.5973	142.5	0.1648	144.17	0.828	13.73	7.14	0.0	5.91	5.16	0	0	31.79	227	0.1908	0.0422	0.2343	0.3856	0.3684	0.4737	0.4934	0.652	0.5217	0.887	0.6726	0.7153	0.6549	0.1637	0.5885	0.8628	0	BB	71	143.55	1	0.979242	0.043831	1	0	0.979242	0.965521	0.96169	0.954063	0.937335	0.933487	0.929109	0.931905	0.913426
Media-103919	160.0	159.58	0.709	157.75	0.0283	81.0	0.4779	80.18	0.5743	164.33	0.6955	160.5	0.1111	156.75	0.8494	15.88	7.02	0.0	6.01	4.84	0	0	31.79	223	0.1216	0.0551	0.2312	0.63	0.0588	0.2558	0.5765	0.6929	0.1781	0.3103	0.9199	0.7537	0.7703	0.2207	0.5991	0.8694	0	BB	79	161.5	1	0.979142	0.014734	1	0	0.979142	0.967962	0.96311	0.963684	0.96864	0.970566	0.963267	0.965133	0.963265
Media-103920	168.0	166.96	0.6708	199.73	0.033	88.0	0.1945	166.49	0.3521	166.33	0.4884	167.0	0.0918	166.55	0.7629	12.52	7.52	0.0	6.13	5.57	0	0	31.79	239	0.2229	0.0521	0.4158	0.4181	0.2135	0.1778	0.661	0.6278	0.2801	0.3787	0.7748	0.8464	0.6387	0.3235	0.5294	0.8571	0	BB	83	161.5	16	0.965111	0.014704	0	1	0.946234	0.956396	0.942114	0.946351	0.954076	0.962994	0.946738	0.965111	0.955946
Media-104015	164.0	164.42	0.5609	142.75	0.0221	167.0	0.4314	81.81	0.5429	167.68	0.6781	81.5	0.1003	163.58	0.7013	16.07	7.68	0.0	5.95	4.34	0	0	31.79	244	0.276	0.0442	0.1593	0.1615	0.4432	0.4318	0.5257	0.4771	0.6623	0.5936	0.6062	0.4925	0.5556	0.2757	0.7078	0.8765	0	BB	77	161.5	8	0.883637	0.105615	0	1	0.808799	0.754837	0.729168	0.776598	0.779446	0.883637	0.786626	0.822637	0.768934
Media-104016	172.0	171.1	0.6821	176.25	0.0262	107.0	0.3172	171.92	0.4428	85.91	0.5485	170.0	0.1048	168.97	0.8198	16.53	7.61	0.0	5.76	5.85	0	0	31.79	242	0.212	0.0356	0.4635	0.4752	0.1429	0.8478	0.7692	0.625	0.1511	0.8721	0.7044	0.7978	0.6556	0.3568	0.6307	0.7967	0	BB	45	86.13	4	0.973717	0.023032	0	0	0.956861	0.961222	0.949146	0.973717	0.950573	0.963509	0.950797	0.9482	0.922606
Media-104017	172.0	172.28	0.5293	171.25	0.0202	171.0	0.4584	171.14	0.4199	170.86	0.5965	85.5	0.1662	172.95	0.7002	14.2	6.64	0.0	5.44	5.13	0	0	31.79	211	0.2595	0.0168	0.0444	0.0946	0.587	0.3478	0.4372	0.4197	0.6523	0.3759	0.5242	0.5833	0.6476	0.3667	0.5571	0.8714	0	BB	41	86.13	16	0.978486	0.009238	0	1	0.9695	0.96436	0.959058	0.97229	0.962121	0.978124	0.971622	0.978486	0.968995
Media-104116	136.0	136.23	0.5893	187.19	0.0477	136.5	0.417	136.48	0.6	68.26	0.4968	68.5	0.1061	133.49	0.8061	14.96	7.9	0.0	6.76	5.51	0	0	31.79	251	0.1374	0.0663	0.212	0.7348	0.3014	0.9459	0.5517	0.8249	0.2268	0.7084	0.6457	0.8122	0.66	0.068	0.612	0.896	0	BB	70	136.0	16	0.978431	0.006224	0	1	0.962365	0.972207	0.958911	0.975107	0.972209	0.973045	0.974098	0.978431	0.97086
Media-104117	172.0	172.03	0.6815	171.25	0.0402	69.0	0.415	170.94	0.5748	170.64	0.5748	85.0	0.1697	173.57	0.8099	15.52	6.64	0.0	5.88	5.41	0	0	31.79	211	0.3456	0.0736	0.4156	0.7197	0.0543	0.3478	0.5464	0.6533	0.4439	0.0188	0.6957	0.9434	0.6048	0.3905	0.4524	0.8952	0	BB	38	86.13	2	0.994235	0.000971	0	0	0.994022	0.994235	0.993755	0.994052	0.993724	0.992738	0.992406	0.992805	0.987294
Media-104118	172.0	172.02	0.6396	176.25	0.0183	69.0	0.3103	170.76	0.5175	85.48	0.5765	85.0	0.1116	173.58	0.789	13.65	6.86	0.0	5.35	4.75	0	0	31.79	218	0.2493	0.0972	0.4585	0.4454	0.3696	0.1522	0.6557	0.5292	0.6682	0.5004	0.7928	0.8873	0.6313	0.4562	0.7281	0.7419	0	BB	86	172.27	1	0.941337	0.017105	0	1	0.941337	0.924662	0.923803	0.931727	0.911902	0.921583	0.915472	0.936751	0.928329
Media-104119	172.0	172.58	0.6182	171.25	0.024	85.0	0.478	170.6	0.4499	170.7	0.6148	86.0	0.1972	173.59	0.8604	14.61	7.2	0.0	6.42	5.19	0	0	31.79	229	0.2178	0.0891	0.1388	0.038	0.5435	0.5652	0.4973	0.4036	0.702	0.7157	0.6447	0.605	0.7237	0.307	0.5439	0.8772	0	BB	44	86.13	1	0.977379	0.003266	1	0	0.977379	0.973411	0.971802	0.974209	0.974673	0.974223	0.975268	0.974017	0.962272
Media-105413	160.0	159.38	0.7188	142.75	0.0212	159.0	0.4308	164.28	0.6053	80.02	0.5626	80.5	0.1158	162.1	0.8328	14.23	8.53	0.0	6.73	5.44	0	0	31.79	271	0.1822	0.0585	0.2482	0.1638	0.3647	0.6047	0.6154	0.5709	0.3235	0.4461	0.7193	0.6638	0.5926	0.2	0.7148	0.8667	0	BB	79	161.5	1	0.933847	0.0175	0	1	0.933847	0.926938	0.909149	0.904487	0.918781	0.930382	0.901522	0.927095	0.913913
Media-105414	172.0	173.4	0.5472	176.25	0.0333	169.0	0.2435	85.48	0.5957	171.31	0.6527	171.5	0.1011	173.62	0.7673	13.36	7.3	0.0	5.29	5.0	0	0	31.79	232	0.1359	0.0417	0.123	0.141	0.6304	0.7174	0.5054	0.4746	0.58	0.6248	0.4907	0.6411	0.6623	0.3377	0.6623	0.8225	0	BB	42	86.13	4	0.955248	0.005276	0	0	0.947843	0.948626	0.95049	0.955248	0.944591	0.954207	0.952091	0.949804	0.950138
Media-105415	172.0	170.03	0.518	187.21	0.0261	85.0	0.3785	86.06	0.5249	171.7	0.6422	169.5	0.0883	170.1	0.8053	13.07	8.62	0.0	5.76	5.35	0	0	31.79	274	0.1955	0.0402	0.2985	0.2055	0.3516	0.7391	0.6354	0.5572	0.4448	0.6454	0.6676	0.7067	0.6227	0.2784	0.7253	0.7839	0	BB	44	83.35	32	0.956128	0.039442	0	1	0.891552	0.944033	0.900652	0.922519	0.930091	0.941238	0.900065	0.910853	0.956128
Media-105420	124.0	61.54	0.6045	193.5	0.0307	62.0	0.5668	60.93	0.7933	122.32	0.5505	185.0	0.1835	122.97	0.7424	14.52	7.14	0.0	5.32	5.06	0	0	31.79	227	0.1585	0.0646	0.077	0.053	0.4545	0.1765	0.1818	0.1224	0.5311	0.0169	0.2587	0.1431	0.0973	0.0044	0.6018	0.7566	2	BB	29	61.52	16	0.981925	0.050797	0	1	0.931128	0.925483	0.9267	0.961622	0.923592	0.951876	0.961359	0.981925	0.0
Media-106015	168.0	170.66	0.3917	130.25	0.0205	168.5	0.4848	173.26	0.6571	173.82	0.7066	84.5	0.1388	166.31	0.8142	13.11	8.05	0.0	6.29	5.22	0	0	31.79	256	0.0449	0.027	0.0808	0.1217	0.3956	0.4565	0.5249	0.4816	0.6112	0.542	0.4499	0.4696	0.6275	0.298	0.6275	0.851	0	BB	85	172.27	4	0.954474	0.031823	0	0	0.927438	0.913969	0.912234	0.954474	0.917834	0.943168	0.938184	0.934255	0.917864
Media-106016	172.0	172.24	0.6013	157.75	0.0272	172.5	0.4334	171.89	0.4449	171.02	0.5466	171.0	0.1093	173.06	0.7024	15.09	7.83	0.0	5.88	5.35	0	0	31.79	249	0.2457	0.0624	0.3137	0.3083	0.2717	0.5	0.6339	0.5474	0.7188	0.7267	0.6024	0.7404	0.6048	0.3266	0.6411	0.8306	0	BB	44	86.13	1	0.941606	0.029668	0	0	0.941606	0.926982	0.921504	0.922452	0.915956	0.907918	0.895201	0.895655	0.883856
Media-106017	172.0	171.98	0.578	136.25	0.0364	170.5	0.3195	85.47	0.6021	85.49	0.7043	85.0	0.0816	173.47	0.8144	13.76	7.27	0.0	6.17	6.2	0	0	31.79	231	0.2283	0.1276	0.519	0.6849	0.0109	0.4348	0.847	0.6861	0.3581	0.2238	0.733	0.8184	0.6087	0.3478	0.4304	0.8826	0	BB	45	86.13	1	0.986611	0.010214	0	1	0.986611	0.984154	0.977629	0.976142	0.970596	0.967089	0.976653	0.986569	0.973838
