track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label
disco.00010	106.98	106.99	0.6667	115.50	0.0179	108.00	0.3548	108.07	0.8335	71.84	0.9726	108.00	0.0510	135.75	0.6780	10.91	7.93	0.0000	5.93	5.73	0	0	30.01	238	0.0224	0.0895	0.2202	0.1169	0.4074	0.6296	0.8148	0.4099	0.4363	0.3758	0.8331	0.2868	0.5190	0.0675	0.7511	0.6582	0
disco.00011	94.03	189.28	0.4765	187.75	0.0647	93.50	0.3509	188.39	0.5201	125.58	0.4990	188.00	0.1438	89.80	0.6505	13.62	8.23	0.0000	6.80	5.86	0	0	30.01	247	0.0967	0.0960	0.3328	0.0928	0.2316	0.2500	0.6947	0.4912	0.5739	0.4373	0.6001	0.5187	0.7398	0.5407	0.8089	0.6260	1
disco.00012	112.27	112.31	0.6663	187.75	0.0167	111.00	0.3945	110.55	1.0000	110.56	1.0000	112.00	0.1380	111.28	0.7421	10.88	7.41	0.0000	5.45	5.08	0	0	30.09	223	0.0871	0.0146	0.3271	0.0977	0.3684	0.0345	0.9027	0.4911	0.4139	0.1732	0.8108	0.7907	0.5946	0.1351	0.7658	0.5676	0
disco.00013	89.46	177.03	0.5365	187.75	0.0385	61.00	0.2658	175.28	0.6390	118.23	0.6560	178.00	0.0609	138.03	0.6127	13.00	7.60	0.0000	6.03	5.63	0	0	30.01	228	0.0326	0.0752	0.2933	0.0549	0.6292	0.3556	0.6348	0.4398	0.6149	0.4419	0.7606	0.4743	0.7577	0.5947	0.8899	0.5198	1
disco.00014	103.4	103.66	0.6158	187.75	0.0354	69.50	0.2304	103.78	1.0000	103.75	1.0000	103.00	0.0786	104.78	0.7871	10.72	7.74	0.0000	6.70	6.17	0	0	29.99	232	0.1206	0.0181	0.1762	0.0978	0.5192	0.8846	0.9615	0.5128	0.2378	0.7984	0.8432	0.2930	0.6970	0.0476	0.8052	0.5628	0
disco.00015	121.09	121.87	0.6027	120.25	0.0240	63.00	0.4143	119.29	0.6212	119.20	0.5601	60.00	0.0944	120.30	0.7962	10.85	8.36	0.0000	6.50	5.46	0	0	30.01	251	0.0283	0.0691	0.2379	0.0963	0.4590	0.3226	0.6885	0.4809	0.4661	0.5052	0.7006	0.5655	0.5360	0.1640	0.7520	0.6280	0
disco.00016	122.71	122.39	0.6184	120.23	0.0269	82.00	0.4664	122.98	0.5614	61.45	0.5597	121.00	0.0716	61.66	0.6010	10.76	5.74	0.0000	4.75	4.56	0	0	30.29	174	0.0999	0.0350	0.6147	0.0601	0.6613	0.1935	0.9597	0.4032	0.3489	0.2469	0.7888	0.6396	0.7225	0.4566	0.8208	0.3873	0
disco.00017	123.62	123.57	0.7430	125.26	0.0357	62.00	0.7454	62.18	0.6181	121.90	0.5272	123.50	0.2508	123.20	0.8926	16.37	5.33	0.0000	4.46	4.83	0	0	30.01	160	0.0835	0.0687	0.6904	0.1147	1.0000	0.2258	0.9919	0.4194	0.2021	0.2192	0.9076	0.8309	0.8365	0.5723	0.8491	0.3396	0
disco.00018	124.1	123.98	0.6517	125.25	0.0568	62.00	0.6285	121.49	0.5946	126.56	0.6181	124.00	0.2081	123.04	0.7971	14.74	6.16	0.0000	4.96	4.86	0	0	30.01	185	0.2053	0.0761	0.4750	0.1063	0.6190	0.8125	0.9920	0.2086	0.2214	0.2145	0.7917	0.2214	0.8641	0.3913	0.9022	0.1793	0
disco.00019	117.41	117.56	0.7355	115.47	0.0261	115.50	0.4640	118.70	1.0000	118.76	1.0000	116.50	0.1977	117.61	0.7737	15.46	5.60	0.0000	4.43	4.63	0	0	30.01	168	0.1134	0.1071	0.5105	0.0619	0.6780	0.3667	0.8305	0.4181	0.3748	0.2432	0.8838	0.6939	0.7425	0.4551	0.8383	0.4192	0
disco.00020	80.54	159.52	0.6167	158.25	0.0283	160.00	0.5257	156.47	0.6003	164.74	0.7103	160.50	0.1478	157.57	0.6377	13.02	7.36	0.0000	5.50	5.60	0	0	30.01	221	0.0978	0.0203	0.3879	0.1667	0.2875	0.6000	0.6875	0.4958	0.2967	0.8033	0.7531	0.6313	0.6682	0.3682	0.6955	0.6455	1
disco.00021	109.69	109.75	0.6785	111.25	0.0238	109.50	0.5789	108.78	0.9219	109.15	1.0000	109.50	0.1915	138.41	0.7816	14.51	7.03	0.0000	5.96	5.70	0	0	30.01	211	0.0426	0.0597	0.1748	0.0503	0.9818	0.0357	0.9727	0.3273	0.5858	0.2888	0.8408	0.2582	0.8333	0.1286	0.8619	0.3429	0
disco.00022	120.16	120.14	0.6995	120.24	0.0200	119.00	0.4973	120.33	0.5714	120.24	0.5834	119.50	0.1591	120.65	0.8978	13.27	6.96	0.0000	4.86	5.90	0	0	30.01	209	0.1615	0.0427	0.3320	0.0756	0.6066	0.2258	0.9835	0.3481	0.2950	0.2453	0.8477	0.2761	0.7933	0.2212	0.8750	0.4808	0
disco.00023	114.58	114.45	0.7604	111.25	0.0209	114.00	0.5832	112.49	1.0000	116.43	1.0000	114.50	0.1694	114.82	0.8047	13.07	6.70	0.0000	5.30	4.93	0	0	30.01	201	0.0473	0.1174	0.4291	0.0783	0.8276	0.7931	0.9130	0.5116	0.4716	0.7900	0.8122	0.6885	0.5850	0.2300	0.7800	0.5850	0
disco.00024	127.86	127.91	0.6852	130.51	0.0298	85.50	0.5178	127.76	0.5404	127.76	0.5482	127.50	0.1748	129.94	0.8761	15.52	5.10	0.0000	4.43	4.63	0	0	30.01	153	0.0427	0.0314	0.8290	0.0359	0.0938	0.2812	0.9922	0.2812	0.0756	0.6349	0.9292	0.7516	0.8421	0.7105	0.9342	0.1711	0
disco.00025	124.09	124.11	0.6704	130.50	0.0305	123.50	0.6219	126.49	0.5765	126.46	0.5798	124.00	0.2425	122.47	0.8797	14.69	5.93	0.0000	5.56	5.03	0	0	30.01	178	0.0098	0.0436	0.6419	0.2416	0.9841	0.0312	0.9920	0.3583	0.7840	0.1351	0.6839	0.5341	0.7458	0.4520	0.7684	0.2768	0
disco.00026	119.51	119.44	0.5677	120.25	0.0469	79.50	0.3524	121.16	0.5762	60.14	0.5735	65.00	0.0473	61.66	0.6897	12.07	9.43	0.0000	7.86	6.76	0	0	30.01	283	0.0213	0.0795	0.1325	0.0390	0.7667	0.3667	0.9750	0.4611	0.4228	0.5309	0.6736	0.6899	0.6596	0.0319	0.8333	0.5709	0
disco.00027	111.25	111.31	0.8260	187.75	0.0508	112.00	0.5619	111.26	1.0000	111.93	1.0000	111.50	0.1936	111.89	0.8044	16.08	8.10	0.0000	6.13	6.36	0	0	30.01	243	0.0315	0.0716	0.1982	0.1846	0.2321	0.8571	0.8929	0.5833	0.2371	0.1599	0.8171	0.5013	0.6570	0.0455	0.8306	0.5207	0
disco.00028	121.85	122.65	0.5842	125.25	0.0256	61.00	0.5871	60.55	0.5037	123.53	0.5620	122.00	0.1605	118.98	0.8355	13.70	6.70	0.0000	5.46	5.00	0	0	30.01	201	0.0723	0.0889	0.1483	0.0316	0.4677	0.5484	0.3821	0.4216	0.4788	0.4496	0.5366	0.4835	0.7400	0.3050	0.8400	0.5300	0
disco.00029	104.94	105.02	0.7602	187.75	0.0585	105.50	0.5127	105.96	0.9380	102.90	0.9609	105.50	0.0810	106.27	0.7158	14.21	7.70	0.0000	6.30	6.03	0	0	30.01	231	0.0572	0.0449	0.1353	0.1368	0.8113	0.8519	0.7264	0.4177	0.4057	0.7472	0.7174	0.5110	0.6739	0.0522	0.8130	0.5000	0
disco.00030	136.3	136.18	0.7135	136.50	0.0407	68.00	0.5862	136.77	0.5495	136.86	0.5819	136.00	0.1403	134.17	0.8695	13.95	6.90	0.0000	5.23	4.96	0	0	30.01	207	0.1306	0.0296	0.4940	0.1317	0.6232	0.9429	0.9781	0.5220	0.3930	0.8849	0.8686	0.8695	0.7184	0.3398	0.8641	0.5146	0
disco.00031	123.78	123.57	0.6129	125.25	0.0304	186.50	0.3880	62.25	0.5955	122.26	0.6012	123.00	0.1476	122.06	0.6562	16.57	6.10	0.0000	4.76	4.76	0	0	30.01	183	0.0925	0.0181	0.4568	0.0717	0.4839	0.0645	0.7823	0.3710	0.3784	0.1132	0.7556	0.5029	0.7582	0.3956	0.8077	0.3571	0
disco.00032	111.6	110.15	0.8548	111.23	0.0199	109.50	0.6973	108.45	1.0000	108.71	1.0000	110.00	0.2475	112.60	0.8286	15.32	5.43	0.0000	3.90	4.43	0	0	30.01	163	0.1804	0.0077	0.6144	0.1840	0.7857	0.7857	0.9189	0.3494	0.1059	0.3742	0.9446	0.7647	0.5741	0.3333	0.6420	0.4012	0
disco.00033	127.24	127.86	0.5638	130.50	0.0284	85.50	0.4405	127.65	0.5946	128.29	0.6200	128.50	0.1411	125.59	0.6853	12.61	6.00	0.0000	4.73	4.66	0	0	30.01	180	0.0365	0.0606	0.5857	0.0269	0.6094	0.1250	0.8203	0.3698	0.5418	0.1643	0.7383	0.4582	0.6983	0.4860	0.8268	0.4413	0
disco.00034	130.68	130.26	0.6540	158.25	0.0328	129.00	0.3605	131.51	0.5717	131.36	0.5557	130.00	0.1033	128.28	0.8169	14.74	7.96	0.0000	5.73	5.13	0	0	30.01	239	0.0434	0.0672	0.5270	0.2505	0.1970	0.9394	0.8855	0.6173	0.4043	0.7404	0.7670	0.5007	0.5000	0.1429	0.7437	0.5798	0
disco.00035	121.74	121.5	0.6454	120.25	0.0229	120.50	0.4847	123.69	0.5652	123.71	0.5490	121.00	0.1414	119.49	0.8634	13.62	7.33	0.0000	5.10	6.20	0	0	30.01	220	0.2089	0.0239	0.3032	0.1859	0.3934	0.1290	0.8525	0.4645	0.3949	0.5323	0.7336	0.3229	0.7763	0.1872	0.8539	0.5753	0
disco.00036	135.82	135.83	0.6523	136.50	0.0594	90.50	0.5353	137.48	0.5919	137.40	0.5673	135.50	0.2111	134.52	0.8946	13.18	5.70	0.0000	5.36	4.63	0	0	30.01	171	0.0329	0.0214	0.9100	0.0575	0.0000	1.0000	1.0000	0.3775	0.0000	0.6115	0.8210	0.6506	0.7118	0.6824	0.8882	0.2353	0
disco.00037	130.51	130.5	0.6488	130.50	0.0302	65.50	0.5606	130.87	0.5609	130.94	0.5832	130.50	0.1747	128.27	0.8672	13.95	6.06	0.0000	5.13	5.10	0	0	30.01	182	0.1222	0.0251	0.7114	0.0740	0.0606	1.0000	0.9847	0.3367	0.2359	0.7767	0.7566	0.5310	0.6851	0.4586	0.8177	0.3204	0
disco.00038	123.23	123.29	0.6222	125.25	0.0400	82.00	0.4800	62.26	0.5177	121.73	0.5426	124.00	0.1355	123.33	0.7268	14.54	7.23	0.0000	5.06	5.66	0	0	30.01	217	0.1371	0.0315	0.4005	0.1109	0.2258	0.2258	0.9758	0.4731	0.1760	0.3290	0.8727	0.5247	0.6389	0.2176	0.8102	0.5787	0
disco.00039	111.05	110.52	0.7736	187.75	0.0151	73.50	0.4447	111.65	1.0000	111.87	1.0000	111.50	0.1333	112.22	0.8589	13.30	6.50	0.1113	4.93	5.10	0	0	30.01	195	0.0310	0.0407	0.3899	0.0285	0.7679	0.1071	0.8919	0.4639	0.5317	0.1702	0.8477	0.7951	0.7216	0.2165	0.8144	0.4794	0
disco.00040	138.03	138.07	0.7229	136.49	0.0304	138.50	0.6512	135.33	0.5781	135.39	0.5776	138.00	0.2288	137.95	0.9015	14.42	5.76	0.0000	4.93	5.00	0	0	30.01	173	0.1447	0.0147	0.8283	0.2441	0.6143	0.6571	0.9856	0.4423	0.1611	0.8298	0.7986	0.6241	0.7500	0.6337	0.8547	0.2791	0
disco.00041	53.17	159.5	0.7140	158.24	0.0366	161.00	0.5458	157.20	0.5956	164.64	0.8760	80.00	0.2063	157.66	0.7789	13.13	7.56	0.0000	5.63	4.66	0	0	30.01	227	0.0994	0.0209	0.4795	0.2740	0.9750	0.6250	0.7625	0.5458	0.9271	0.3593	0.8273	0.8230	0.6327	0.3363	0.7345	0.7345	-1
disco.00042	105.2	105.13	0.8003	111.25	0.0142	106.00	0.5213	105.94	0.9848	105.25	1.0000	105.50	0.1198	106.63	0.8259	13.62	6.43	0.0000	4.70	4.46	0	0	30.01	193	0.1281	0.0258	0.3535	0.1763	0.5849	0.4074	0.7830	0.4810	0.3827	0.3473	0.8511	0.6483	0.5677	0.1667	0.6406	0.5885	0
disco.00043	127.71	127.86	0.6382	130.52	0.0224	85.00	0.4987	127.86	0.4961	64.00	0.5607	128.00	0.2112	190.25	0.6966	13.46	6.20	0.0000	4.96	4.46	0	0	30.01	186	0.0732	0.0156	0.6017	0.1105	0.6250	0.5938	0.9219	0.4479	0.3979	0.3235	0.8674	0.7336	0.7135	0.4108	0.7946	0.4541	0
disco.00044	123.15	123.12	0.6645	125.25	0.0305	82.50	0.5397	61.18	0.5496	122.36	0.4933	122.50	0.1940	123.01	0.8374	15.11	5.16	0.0000	4.50	4.50	0	0	30.01	155	0.0684	0.0928	0.8071	0.0373	0.9839	0.0000	0.9919	0.1784	0.3093	0.0000	0.8926	0.5337	0.8117	0.6623	0.8701	0.2792	0
disco.00045	122.93	122.95	0.7271	130.50	0.0183	125.00	0.4058	61.16	0.5465	61.20	0.5090	123.50	0.1430	123.39	0.8701	15.41	6.63	0.0000	5.06	4.96	0	0	30.01	199	0.0517	0.0719	0.4593	0.1856	0.1452	0.1613	0.9113	0.4649	0.4693	0.1545	0.8331	0.8430	0.7020	0.3081	0.7525	0.5000	0
disco.00046	120.47	120.39	0.6855	115.50	0.0212	121.50	0.5475	119.82	0.5808	119.83	0.5855	120.50	0.2047	120.40	0.8583	14.37	5.50	0.0000	4.83	4.73	0	0	30.00	165	0.1264	0.0663	0.5361	0.1111	0.1475	0.0968	0.9669	0.3536	0.1837	0.1392	0.9026	0.8467	0.8415	0.4756	0.9024	0.2988	0
disco.00047	50.42	173.9	0.3422	187.75	0.0280	77.00	0.2459	172.04	0.5123	138.36	0.4149	72.00	0.0657	61.66	0.6558	15.63	8.17	0.0000	6.07	5.27	0	0	30.00	245	0.0432	0.0471	0.0746	0.0360	0.5172	0.5455	0.4828	0.4943	0.5063	0.5091	0.4684	0.4930	0.6967	0.3197	0.6598	0.7705	-1
disco.00048	101.36	101.11	0.7610	187.75	0.0359	67.00	0.4800	102.72	0.8814	102.39	0.9934	101.00	0.1399	98.91	0.7465	15.74	7.80	0.0000	6.33	6.03	0	0	30.00	234	0.0676	0.0247	0.0979	0.0314	0.8431	0.2692	0.4706	0.4605	0.4150	0.2727	0.6629	0.4097	0.7124	0.0258	0.7983	0.4635	0
disco.00049	119.34	119.42	0.6009	120.24	0.0239	89.50	0.4430	120.38	0.5750	80.61	0.8783	118.50	0.1772	149.97	0.7972	12.99	5.33	0.0000	4.57	4.33	0	0	30.00	160	0.0025	0.0178	0.7413	0.1042	0.0167	0.1000	0.9583	0.3722	0.0810	0.0628	0.9553	0.6478	0.6918	0.5157	0.7296	0.3270	0
disco.00050	109.48	110.02	0.7424	176.75	0.0337	110.50	0.5490	108.44	0.9156	112.21	1.0000	110.50	0.1192	138.39	0.7264	12.92	7.37	0.0000	6.07	6.37	0	0	30.00	221	0.0883	0.0579	0.1618	0.0316	0.2500	0.7500	0.2793	0.4819	0.3378	0.4844	0.6697	0.4939	0.8091	0.0909	0.8818	0.4864	0
disco.00051	109.48	109.98	0.7952	187.75	0.0257	109.50	0.5619	108.70	0.9387	108.51	1.0000	110.00	0.1529	107.40	0.7628	15.88	7.03	0.0000	5.80	6.33	0	0	30.00	211	0.0824	0.0562	0.1830	0.0481	0.1818	0.6071	0.3091	0.4424	0.4714	0.2204	0.5929	0.7738	0.8571	0.1000	0.8810	0.4143	0
disco.00052	125.92	125.88	0.6649	125.25	0.0308	127.00	0.4340	125.11	0.5615	125.16	0.5636	126.00	0.1563	127.00	0.7876	15.11	6.30	0.0000	5.30	4.90	0	0	30.00	189	0.0603	0.0599	0.5548	0.0641	0.2222	0.6250	0.8333	0.3810	0.1682	0.3043	0.8051	0.7888	0.7340	0.4574	0.9096	0.3830	0
disco.00053	139.23	139.18	0.6206	187.75	0.0349	70.50	0.5126	140.27	0.5202	140.00	0.5990	139.50	0.1662	141.72	0.8708	13.14	7.17	0.0000	5.70	5.57	0	0	30.00	215	0.1951	0.0769	0.2726	0.5776	0.1429	0.1429	0.5786	0.7177	0.1621	0.4900	0.8007	0.8249	0.6636	0.1589	0.5467	0.8879	0
disco.00054	113.88	113.71	0.8253	187.75	0.0281	111.50	0.5262	113.40	1.0000	113.06	0.9920	141.50	0.1021	115.92	0.7900	16.28	7.47	0.0000	6.03	5.93	0	0	30.00	224	0.0632	0.0686	0.1715	0.1447	0.6842	0.6207	0.7632	0.5439	0.2436	0.3587	0.7283	0.6313	0.6861	0.1166	0.8296	0.5291	0
disco.00055	129.94	129.94	0.6480	130.51	0.0381	130.50	0.4575	131.31	0.5965	131.44	0.6463	130.50	0.1663	128.71	0.7950	13.96	5.77	0.0000	4.93	4.57	0	0	30.00	173	0.1077	0.0557	0.7587	0.1025	0.8308	0.2121	0.9615	0.3179	0.2388	0.1345	0.7431	0.2802	0.6802	0.5581	0.8488	0.3081	0
disco.00056	88.26	176.23	0.7247	176.75	0.0542	88.00	0.6842	88.50	0.8074	88.59	0.7891	176.00	0.2225	88.13	0.8711	17.93	7.17	0.0000	6.30	6.00	0	0	30.00	215	0.0384	0.0785	0.7007	0.0233	0.8090	0.8889	0.9548	0.4377	0.4658	0.3213	0.9180	0.4132	0.8645	0.6822	0.9252	0.3224	1
disco.00057	118.18	118.28	0.7558	120.26	0.0282	79.00	0.4996	117.60	1.0000	117.48	1.0000	118.00	0.1845	121.81	0.7460	14.22	4.93	0.0000	4.07	4.17	0	0	30.00	148	0.0731	0.0056	0.6969	0.1620	0.0833	0.0000	0.9916	0.4270	0.1225	0.0000	0.9047	0.7317	0.8776	0.5986	0.8776	0.3197	0
disco.00058	131.54	131.55	0.6611	130.49	0.0438	88.50	0.4515	130.05	0.5656	129.96	0.5882	66.00	0.1254	132.17	0.8141	16.56	5.33	0.0000	4.73	4.73	0	0	30.00	160	0.1129	0.0267	0.8211	0.1269	0.9545	0.0606	0.9924	0.3384	0.2303	0.0871	0.9396	0.7058	0.7987	0.6981	0.9057	0.2390	0
disco.00059	125.14	125.18	0.7173	125.25	0.0222	126.00	0.6243	125.41	0.5842	125.72	0.6110	125.50	0.2225	79.72	0.6844	14.88	6.00	0.0000	5.00	4.27	0	0	30.00	180	0.0993	0.0966	0.5843	0.1908	0.7460	0.5000	0.8810	0.4787	0.0857	0.0369	0.9081	0.9000	0.6313	0.4022	0.7933	0.4693	0
disco.00060	129.64	129.63	0.6657	130.50	0.0368	64.50	0.5581	131.78	0.5784	131.91	0.6496	129.00	0.2004	129.10	0.8071	16.44	5.77	0.0000	4.93	4.60	0	0	30.00	173	0.1347	0.0593	0.7924	0.0842	0.9385	0.0303	0.9615	0.3179	0.2066	0.3279	0.7447	0.2062	0.6744	0.5872	0.8547	0.3314	0
disco.00061	125.78	125.82	0.7082	125.21	0.0661	126.00	0.6939	124.78	0.5817	62.38	0.5261	126.00	0.2461	126.60	0.8473	12.50	5.10	0.0000	4.53	4.80	0	0	30.00	153	0.0760	0.0485	0.7166	0.1055	0.0317	0.0312	0.9921	0.2381	0.2295	0.2295	0.9480	0.2110	0.9211	0.6842	0.9803	0.1711	0
disco.00062	109.17	109.17	0.7337	107.25	0.0243	107.50	0.4366	109.80	1.0000	109.62	1.0000	108.00	0.1229	108.37	0.8508	14.62	6.27	0.0000	5.70	4.90	0	0	30.00	188	0.0361	0.0703	0.3420	0.1320	0.7273	0.2143	0.8909	0.5549	0.5155	0.1595	0.8091	0.7213	0.7914	0.2513	0.8235	0.5241	0
disco.00063	130.45	130.51	0.5677	196.00	0.0420	87.00	0.5913	130.87	0.5377	130.94	0.5749	130.00	0.2391	128.06	0.8876	10.02	7.00	0.0000	6.30	4.47	0	0	30.00	210	0.2637	0.0220	0.7702	0.2777	0.9848	0.0000	0.9924	0.4796	0.5219	0.0000	0.5200	0.5611	0.4306	0.2632	0.6699	0.5215	0
disco.00064	122.64	122.73	0.6598	120.25	0.0308	61.50	0.6481	122.69	0.5679	122.76	0.5549	122.50	0.2794	123.69	0.8332	15.52	5.67	0.1203	4.40	5.33	0	0	30.00	170	0.1425	0.1008	0.4819	0.2026	0.5484	0.0000	0.9919	0.3027	0.0423	0.0000	0.9543	0.0916	0.9645	0.4556	0.9763	0.1302	0
disco.00065	131.83	133.47	0.5612	136.50	0.0419	88.50	0.5507	134.19	0.5867	134.46	0.5183	133.00	0.1909	131.54	0.7834	13.82	5.83	0.0000	5.33	4.60	0	0	30.00	175	0.0253	0.1347	0.3218	0.0314	0.5075	0.6471	0.5373	0.3284	0.5221	0.1364	0.5327	0.5191	0.7644	0.6092	0.9195	0.3161	0
disco.00066	133.35	133.52	0.6397	136.50	0.0288	133.50	0.5056	133.42	0.5712	133.67	0.6066	133.00	0.1987	135.95	0.6918	13.63	6.17	0.0000	5.30	4.93	0	0	30.00	185	0.0962	0.0669	0.5920	0.1639	0.3284	0.1176	0.8507	0.4428	0.2972	0.4592	0.7337	0.6357	0.7446	0.4837	0.8478	0.4402	0
disco.00067	100.44	100.49	0.7267	176.75	0.0260	101.00	0.4384	99.93	0.5929	99.96	0.8209	101.00	0.1075	199.67	0.8034	14.54	7.70	0.0000	5.63	6.13	0	0	30.00	231	0.0560	0.0427	0.1291	0.0057	0.5294	0.5769	0.2673	0.5232	0.6563	0.2613	0.6577	0.7388	0.7087	0.0261	0.8217	0.5261	0
disco.00068	106.97	106.69	0.7049	107.25	0.0280	105.00	0.4191	104.60	1.0000	104.77	1.0000	105.50	0.1559	105.21	0.8209	18.37	6.90	0.0000	5.27	5.90	0	0	30.00	207	0.0999	0.0539	0.1507	0.0278	0.2963	0.4444	0.5421	0.4099	0.3238	0.1320	0.7551	0.5060	0.7379	0.1505	0.8641	0.4126	0
disco.00069	107.58	107.55	0.8286	187.75	0.0844	108.00	0.6137	107.38	0.9981	107.34	0.9598	108.00	0.1210	109.39	0.8244	17.06	7.37	0.0000	6.13	6.13	0	0	30.00	221	0.0698	0.0265	0.1988	0.0718	0.0926	0.0370	0.2593	0.3889	0.2438	0.0765	0.7960	0.2825	0.7955	0.0636	0.8318	0.6273	0
disco.00070	109.48	110.08	0.7957	187.75	0.0259	109.50	0.6261	108.66	0.9318	112.38	1.0000	110.00	0.1588	107.99	0.8262	14.92	7.30	0.0000	5.80	6.23	0	0	30.00	219	0.0779	0.0473	0.1530	0.0064	0.3214	0.3214	0.2973	0.4337	0.5278	0.3451	0.6763	0.4040	0.8440	0.0872	0.8716	0.4358	0
disco.00071	113.93	113.77	0.7123	111.25	0.0287	115.00	0.3855	113.20	1.0000	113.39	1.0000	114.50	0.1148	115.29	0.8207	13.69	6.80	0.0000	5.47	5.13	0	0	30.00	204	0.0493	0.0309	0.2766	0.0685	0.3158	0.5517	0.8158	0.5088	0.3385	0.4266	0.8230	0.7191	0.7438	0.1872	0.8522	0.5123	0
disco.00072	136.8	136.71	0.6572	136.49	0.0499	137.00	0.5708	136.50	0.6274	136.46	0.5795	137.00	0.2149	133.74	0.6490	17.02	5.33	0.0000	5.03	4.67	0	0	30.00	160	0.0391	0.0534	0.8649	0.0347	0.1159	0.0571	0.9927	0.3689	0.2235	0.1463	0.9456	0.7641	0.8428	0.7673	0.9245	0.2013	0
disco.00073	113.92	114.08	0.8320	120.25	0.0223	114.00	0.6185	112.97	1.0000	112.95	1.0000	114.00	0.1807	114.88	0.8353	16.50	7.23	0.0000	5.20	6.43	0	0	30.00	217	0.0733	0.0171	0.2021	0.0679	0.9655	0.9655	0.7478	0.5349	0.6333	0.5574	0.9346	0.4985	0.8380	0.1250	0.9306	0.4259	0
disco.00074	112.08	111.82	0.7103	167.00	0.0148	110.50	0.4844	110.98	1.0000	110.99	1.0000	111.50	0.1705	111.47	0.7983	13.14	6.87	0.0000	5.43	5.17	0	0	30.00	206	0.0434	0.0283	0.2506	0.0869	0.6964	0.5357	0.8482	0.5060	0.3568	0.6853	0.8571	0.8037	0.7659	0.1512	0.8537	0.5366	0
disco.00075	132.63	132.49	0.6870	136.50	0.0225	132.50	0.5184	135.01	0.6542	129.51	0.6416	132.00	0.1549	131.92	0.8645	15.45	6.60	0.0000	5.33	4.60	0	0	30.00	198	0.1512	0.0389	0.5951	0.1082	0.2687	0.3529	0.9248	0.4472	0.2357	0.3926	0.7497	0.8196	0.6904	0.4315	0.8782	0.4467	0
disco.00076	127.38	127.64	0.6982	125.25	0.0213	128.50	0.6225	128.11	0.5306	128.22	0.5847	128.00	0.1609	130.52	0.7885	15.61	7.07	0.0000	4.80	5.17	0	0	30.00	212	0.1350	0.0425	0.3505	0.1751	0.5156	0.2500	0.8125	0.5365	0.2555	0.4380	0.9241	0.9232	0.6398	0.2417	0.7725	0.5592	0
disco.00077	117.39	117.62	0.6484	120.25	0.0207	117.00	0.4569	118.30	0.8807	118.42	0.9996	117.50	0.1331	117.32	0.8094	11.85	6.97	0.0000	5.80	5.13	0	0	30.00	209	0.0852	0.1389	0.3038	0.1365	0.7119	0.6667	0.7373	0.5141	0.4610	0.4148	0.7880	0.5153	0.7163	0.1635	0.7740	0.5673	0
disco.00078	127.99	128.49	0.6824	130.50	0.0304	64.50	0.5941	127.50	0.6533	127.48	0.6260	129.50	0.2057	129.64	0.6708	17.91	6.67	0.0000	4.63	4.63	0	0	30.00	200	0.1211	0.0213	0.4729	0.1273	0.7385	0.8485	0.8450	0.5078	0.7926	0.9450	0.9540	0.7416	0.6080	0.3618	0.8090	0.5176	0
disco.00079	121.03	121	0.7130	125.25	0.0220	121.50	0.6972	119.57	0.5700	119.55	0.5689	121.50	0.1823	119.87	0.8914	16.17	7.10	0.0000	5.33	5.40	0	0	30.00	213	0.0689	0.0961	0.2151	0.0981	0.1803	0.2581	0.9426	0.5659	0.0919	0.3590	0.8843	0.8444	0.9009	0.1745	0.9575	0.3160	0
disco.00080	98.09	122.35	0.4511	187.75	0.0609	97.00	0.5456	99.17	0.7055	131.39	0.6834	195.50	0.1964	124.03	0.8144	15.96	7.83	0.0000	7.17	6.60	0	0	30.00	235	0.0661	0.0240	0.0137	0.0289	0.4839	0.3871	0.4878	0.5054	0.5311	0.5777	0.3101	0.5993	0.7906	0.0043	0.6581	0.8889	-1
disco.00081	129.71	130.28	0.5660	130.51	0.0469	86.50	0.5179	131.30	0.5992	65.63	0.5032	130.00	0.2189	147.24	0.6723	15.57	5.27	0.0000	4.43	4.37	0	0	30.00	158	0.0395	0.0379	0.5452	0.0702	0.1667	0.8182	0.7863	0.3827	0.1816	0.6073	0.9792	0.6720	0.7771	0.5478	0.8344	0.3376	0
disco.00082	123.12	123.23	0.6696	125.25	0.0349	122.00	0.5564	61.14	0.5039	122.11	0.5721	123.00	0.2127	123.21	0.8782	13.94	6.57	0.0000	5.67	5.17	0	0	30.00	197	0.0806	0.0752	0.5088	0.1377	0.3548	0.2581	0.9435	0.4378	0.2049	0.2689	0.8610	0.7544	0.7398	0.3469	0.7959	0.4439	0
disco.00083	116.94	117.1	0.7001	120.25	0.0244	116.50	0.5433	119.00	1.0000	118.93	1.0000	116.50	0.1685	117.91	0.7736	13.49	6.23	0.0000	4.63	5.07	0	0	30.00	187	0.1083	0.0367	0.5057	0.0753	0.4068	0.1667	0.9153	0.3580	0.3364	0.6581	0.8464	0.7770	0.6452	0.3387	0.7419	0.4785	0
